application,source_ip,source_hostname,destination_ip,destination_hostname,port,protocol,bytes_in,bytes_out,timestamp,behavior,info,archetype
XECHK,10.164.77.48,,10.164.105.22,,,TLS,4413106,4564290,2025-09-17T14:18:02.604674,Network,TLS,3-Tier
XECHK,10.165.116.202,,10.164.223.142,,,HTTP,3245595,3131687,2025-09-17T14:18:02.604674,Network,HTTP,Web + API Headless
XECHK,2001:0db8:51e9:d825:2086:c500:b6d5:850,,2001:0db8:80b9:05e0:3aa6:889d:b089:2297,,,UDP,869795,4881558,2025-09-17T14:18:02.604674,Network,UDP,3-Tier
XECHK,10.164.139.35,,10.164.105.87,,,UDP,3897739,4014410,2025-09-17T14:18:02.604674,Network,UDP,3-Tier
XECHK,10.164.183.208,,10.164.105.199,,,TCP,1691267,367673,2025-09-17T14:18:02.604674,Network,TCP,3-Tier
XECHK,2001:0db8:cd65:8915:21e3:6c05:a195:1574,,2001:0db8:ff9b:ca90:eaee:4926:cbe4:9ec2,,,HTTPS,2125149,307397,2025-09-17T14:18:02.604674,Network,HTTPS,Web + API Headless
XECHK,10.164.145.74,,10.164.167.200,,,TLS,1044372,3087368,2025-09-17T14:18:02.604674,Network,TLS,3-Tier
XECHK,10.164.77.228,,10.164.105.113,,,HTTP,1567336,4162654,2025-09-17T14:18:02.604674,Network,HTTP,Web + API Headless
XECHK,2001:0db8:7d12:bd32:91e9:50c4:bc14:febb,,2001:0db8:0401:9948:3509:44c1:2a4c:888f,,,ICMP,662287,3612394,2025-09-17T14:18:02.604674,Network,ICMP,3-Tier
XECHK,10.164.26.140,,10.164.105.21,,,TLS,3740812,3574720,2025-09-17T14:18:02.604674,Network,TLS,3-Tier
XECHK,10.164.144.177,,10.164.222.115,,,TLS,3648745,2303337,2025-09-17T14:18:02.604674,Network,TLS,3-Tier
XECHK,2001:0db8:1459:29f9:d6a4:a1fb:266b:1d5e,,2001:0db8:a0dc:7a35:87fe:caa4:ba03:cffa,,,HTTPS,1342265,261426,2025-09-17T14:18:02.604674,Network,HTTPS,Web + API Headless
XECHK,10.164.144.218,,10.164.105.201,,,UDP,1979872,3073185,2025-09-17T14:18:02.604674,Network,UDP,3-Tier
XECHK,10.164.145.99,,10.164.105.9,,,ICMP,3112075,3120874,2025-09-17T14:18:02.604674,Network,ICMP,3-Tier
XECHK,2001:0db8:43be:f201:7c6a:f229:467f:275d,,2001:0db8:304b:31a0:dcb2:b566:cbcb:bbe0,,,TLS,2338019,2094094,2025-09-17T14:18:02.604674,Network,TLS,3-Tier
XECHK,10.164.144.7,,10.164.105.128,,,HTTPS,2196141,2183668,2025-09-17T14:18:02.604674,Network,HTTPS,Web + API Headless
XECHK,10.164.77.55,,10.164.105.74,,,HTTP,1028957,1138772,2025-09-17T14:18:02.604674,Network,HTTP,Web + API Headless
XECHK,2001:0db8:8e45:4f9b:6e3d:ac56:5866:e772,,2001:0db8:c285:3184:b7cc:b01a:2cf2:e3e5,,,ICMP,2914614,544948,2025-09-17T14:18:02.604674,Network,ICMP,3-Tier
XECHK,10.164.40.229,,10.164.105.183,,,ICMP,1460581,3032616,2025-09-17T14:18:02.604674,Network,ICMP,3-Tier
XECHK,10.165.51.58,,10.164.202.203,,,HTTP,3027619,4647668,2025-09-17T14:18:02.604674,Network,HTTP,Web + API Headless
XECHK,2001:0db8:e8f6:920c:d894:f92c:ef4f:bce1,,2001:0db8:97ea:6f76:1df1:1f35:2c24:4271,,,TCP,3340207,4015533,2025-09-17T14:18:02.604674,Network,TCP,3-Tier
XECHK,10.165.116.106,,10.164.106.211,,,UDP,622341,3774859,2025-09-17T14:18:02.604674,Network,UDP,3-Tier
XECHK,10.164.77.175,,10.164.105.33,,,HTTPS,4930906,1526617,2025-09-17T14:18:02.604674,Network,HTTPS,Web + API Headless
XECHK,2001:0db8:d8de:8da9:1692:01d0:dd80:4210,,2001:0db8:861f:52ba:e238:daf9:3f92:1c5f,,,HTTPS,2551381,1381443,2025-09-17T14:18:02.604674,Network,HTTPS,Web + API Headless
XECHK,10.164.144.83,,10.164.105.58,,,HTTPS,661724,2102429,2025-09-17T14:18:02.604674,Network,HTTPS,Web + API Headless
XECHK,10.164.145.163,,10.164.77.71,,,HTTPS,783934,4216089,2025-09-17T14:18:02.604674,Network,HTTPS,Web + API Headless
XECHK,2001:0db8:1459:29f9:d6a4:a1fb:4ef2:5657,,2001:0db8:a0dc:7a35:87fe:caa4:acdc:57a7,,,HTTPS,238214,681546,2025-09-17T14:18:02.604674,Network,HTTPS,Web + API Headless
XECHK,10.164.105.243,,10.164.53.148,,,HTTPS,254256,4178046,2025-09-17T14:18:02.604674,Network,HTTPS,Web + API Headless
XECHK,10.164.145.165,,10.164.206.124,,,ICMP,2495256,3804803,2025-09-17T14:18:02.604674,Network,ICMP,3-Tier
XECHK,2001:0db8:8e45:4f9b:6e3d:ac56:50ef:1eac,,2001:0db8:c285:3184:b7cc:b01a:d4cc:e113,,,HTTP,1711669,2853942,2025-09-17T14:18:02.604674,Network,HTTP,Web + API Headless
XECHK,10.164.144.81,,10.164.105.82,,,TLS,1097145,3108516,2025-09-17T14:18:02.604674,Network,TLS,3-Tier
XECHK,10.165.61.144,,10.164.115.120,,,UDP,812315,424707,2025-09-17T14:18:02.604674,Network,UDP,3-Tier
XECHK,2001:0db8:9645:de99:50fa:e84e:d615:c4af,,2001:0db8:5b78:367b:98cd:65d7:51c4:7f1d,,,TLS,2623442,1592643,2025-09-17T14:18:02.604674,Network,TLS,3-Tier
XECHK,10.164.144.128,,10.164.105.120,,,TLS,194616,755586,2025-09-17T14:18:02.604674,Network,TLS,3-Tier
XECHK,10.164.145.130,,10.164.90.62,,,TCP,2360388,4151673,2025-09-17T14:18:02.606181,Network,TCP,3-Tier
XECHK,2001:0db8:19ac:f41d:509b:1d1f:924d:f0f0,,2001:0db8:2315:22cb:786c:cebb:3709:42f,,,HTTP,2218759,3068565,2025-09-17T14:18:02.606181,Network,HTTP,Web + API Headless
XECHK,10.164.13.94,,10.164.105.146,,,TLS,2421166,617029,2025-09-17T14:18:02.606181,Network,TLS,3-Tier
XECHK,10.164.145.130,,10.164.253.141,,,HTTPS,996859,1079506,2025-09-17T14:18:02.606181,Network,HTTPS,Web + API Headless
XECHK,2001:0db8:eb39:3fe9:c1cf:2858:bf13:c9ad,,2001:0db8:6273:239c:1776:74af:bb30:ad9c,,,UDP,4271029,3367278,2025-09-17T14:18:02.606181,Network,UDP,3-Tier
XECHK,10.165.35.11,,10.164.106.183,,,HTTP,3833697,1249604,2025-09-17T14:18:02.606181,Network,HTTP,Web + API Headless
XECHK,10.165.116.36,,10.164.106.157,,,HTTP,2510359,4980723,2025-09-17T14:18:02.606181,Network,HTTP,Web + API Headless
XECHK,2001:0db8:52b6:004a:a5f7:fa2a:997e:facd,,2001:0db8:b9d8:9d72:7a99:1da8:884:f325,,,TLS,919629,3494393,2025-09-17T14:18:02.606181,Network,TLS,3-Tier
XECHK,10.164.145.204,,10.164.105.224,,,TCP,3981351,2227630,2025-09-17T14:18:02.606181,Network,TCP,3-Tier
XECHK,10.164.122.185,,10.164.105.44,,,ICMP,3189467,1239832,2025-09-17T14:18:02.606181,Network,ICMP,3-Tier
XECHK,2001:0db8:ea19:a1e1:2524:04c4:102a:7c01,,2001:0db8:2582:6d22:87c8:43d1:61ae:3844,,,TCP,2631643,3513183,2025-09-17T14:18:02.606181,Network,TCP,3-Tier
XECHK,10.164.144.106,,10.164.105.106,,,HTTPS,522653,1158519,2025-09-17T14:18:02.606181,Network,HTTPS,Web + API Headless
XECHK,10.165.116.54,,10.164.106.170,,,HTTP,1452959,3856137,2025-09-17T14:18:02.606181,Network,HTTP,Web + API Headless
XECHK,2001:0db8:5526:d015:f8a5:f674:b565:af45,,2001:0db8:1e05:544b:c208:011a:f7e6:875a,,,UDP,2340675,4681770,2025-09-17T14:18:02.606181,Network,UDP,3-Tier
XECHK,10.164.145.58,,10.164.73.252,,,ICMP,4102255,2659730,2025-09-17T14:18:02.606181,Network,ICMP,3-Tier
XECHK,10.165.116.90,,10.164.106.240,,,TLS,1022554,4810872,2025-09-17T14:18:02.606181,Network,TLS,3-Tier
XECHK,2001:0db8:ea19:a1e1:2524:04c4:ca00:c267,,2001:0db8:2582:6d22:87c8:43d1:4afe:b0b5,,,TLS,2413018,663146,2025-09-17T14:18:02.606181,Network,TLS,3-Tier
XECHK,10.164.145.237,,10.164.105.66,,,UDP,4518119,2274626,2025-09-17T14:18:02.606181,Network,UDP,3-Tier
XECHK,10.164.189.36,,10.164.12.151,,,ICMP,1893270,1953374,2025-09-17T14:18:02.606181,Network,ICMP,3-Tier
XECHK,2001:0db8:6ff1:771f:0d96:65ce:d39c:334d,,2001:0db8:e5fe:8e6f:0353:51be:f1de:a91c,,,TCP,1153357,43665,2025-09-17T14:18:02.606181,Network,TCP,3-Tier
XECHK,10.164.144.105,,10.164.105.226,,,HTTP,1673357,2409786,2025-09-17T14:18:02.606181,Network,HTTP,Web + API Headless
XECHK,10.164.145.74,,10.164.105.233,,,ICMP,1948204,4489382,2025-09-17T14:18:02.606181,Network,ICMP,3-Tier
XECHK,2001:0db8:36cd:4f96:8b71:9042:59a2:1318,,2001:0db8:683d:8728:fa20:8092:5a00:d5f5,,,TCP,4155781,1563095,2025-09-17T14:18:02.606181,Network,TCP,3-Tier
XECHK,10.164.76.225,,10.164.105.146,,,TLS,3811556,4557734,2025-09-17T14:18:02.607189,Network,TLS,3-Tier
XECHK,10.165.116.127,,10.164.106.35,,,HTTP,1617619,945149,2025-09-17T14:18:02.607189,Network,HTTP,Web + API Headless
XECHK,2001:0db8:52b6:004a:a5f7:fa2a:eaf6:5332,,2001:0db8:b9d8:9d72:7a99:1da8:5f55:83b8,,,TCP,2828101,2475042,2025-09-17T14:18:02.607189,Network,TCP,3-Tier
XECHK,10.164.145.45,,10.164.105.164,,,HTTP,2751048,727809,2025-09-17T14:18:02.607189,Network,HTTP,Web + API Headless
XECHK,10.164.251.172,,10.164.105.36,,,UDP,2187825,3217855,2025-09-17T14:18:02.607189,Network,UDP,3-Tier
XECHK,2001:0db8:7e45:8686:db5b:cc7e:88b3:e4ba,,2001:0db8:46d3:fcae:2e8b:181f:9a98:a8c4,,,HTTPS,4805843,96129,2025-09-17T14:18:02.607189,Network,HTTPS,Web + API Headless
XECHK,10.164.145.168,,10.164.30.61,,,HTTP,1340001,3401081,2025-09-17T14:18:02.607189,Network,HTTP,Web + API Headless
XECHK,10.165.116.237,,10.164.106.181,,,ICMP,2475154,3083381,2025-09-17T14:18:02.607189,Network,ICMP,3-Tier
XECHK,2001:0db8:19ac:f41d:509b:1d1f:7031:7113,,2001:0db8:2315:22cb:786c:cebb:f4d4:4463,,,UDP,3134392,3488565,2025-09-17T14:18:02.607189,Network,UDP,3-Tier
XECHK,10.165.116.194,,10.164.106.171,,,UDP,4998253,686977,2025-09-17T14:18:02.607189,Network,UDP,3-Tier
XECHK,10.165.116.115,,10.164.144.93,,,TCP,4594214,4240532,2025-09-17T14:18:02.607189,Network,TCP,3-Tier
XECHK,2001:0db8:cd65:8915:21e3:6c05:543e:4cb9,,2001:0db8:ff9b:ca90:eaee:4926:e238:a7ff,,,TCP,1723232,4891997,2025-09-17T14:18:02.607189,Network,TCP,3-Tier
XECHK,10.165.116.24,,10.164.106.115,,,HTTP,4305634,3485033,2025-09-17T14:18:02.607189,Network,HTTP,Web + API Headless
XECHK,10.164.118.145,,10.164.105.173,,,ICMP,3321658,2134741,2025-09-17T14:18:02.607695,Network,ICMP,3-Tier
XECHK,2001:0db8:3900:0cce:8cd0:7d62:2564:6f90,,2001:0db8:347a:2c83:d806:1045:d8ee:1730,,,TLS,535056,4539808,2025-09-17T14:18:02.607695,Network,TLS,3-Tier
XECHK,10.164.105.240,,10.164.104.253,,,TCP,3430024,1509992,2025-09-17T14:18:02.607695,Network,TCP,3-Tier
XECHK,10.164.144.197,,10.164.105.187,,,HTTP,3208671,3762802,2025-09-17T14:18:02.607695,Network,HTTP,Web + API Headless
XECHK,2001:0db8:cc48:bf30:e04e:e729:2916:c054,,2001:0db8:730b:20c8:ad19:0ac5:b20e:4417,,,TCP,4507050,3297414,2025-09-17T14:18:02.607695,Network,TCP,3-Tier
XECHK,10.165.116.33,,10.164.106.58,,,TCP,3884158,4567338,2025-09-17T14:18:02.607695,Network,TCP,3-Tier
XECHK,10.164.77.137,,10.164.88.59,,,UDP,1581288,946809,2025-09-17T14:18:02.607695,Network,UDP,3-Tier
XECHK,2001:0db8:6ff1:771f:0d96:65ce:802:d6a6,,2001:0db8:e5fe:8e6f:0353:51be:6983:7b38,,,TCP,4982564,281858,2025-09-17T14:18:02.607695,Network,TCP,3-Tier
XECHK,10.164.77.154,,10.164.189.224,,,TCP,3682486,1965980,2025-09-17T14:18:02.607695,Network,TCP,3-Tier
XECHK,10.164.145.194,,10.164.254.15,,,TLS,4832963,2675358,2025-09-17T14:18:02.607695,Network,TLS,3-Tier
XECHK,2001:0db8:e8f6:920c:d894:f92c:794b:a42e,,2001:0db8:97ea:6f76:1df1:1f35:4959:9a80,,,ICMP,1854440,3469394,2025-09-17T14:18:02.607695,Network,ICMP,3-Tier
XECHK,10.164.242.71,,10.164.105.152,,,UDP,3583818,4663013,2025-09-17T14:18:02.607695,Network,UDP,3-Tier
XECHK,10.165.116.13,,10.164.106.242,,,HTTP,4399715,2673938,2025-09-17T14:18:02.607695,Network,HTTP,Web + API Headless
XECHK,2001:0db8:7d12:bd32:91e9:50c4:d107:d528,,2001:0db8:0401:9948:3509:44c1:998a:4c66,,,HTTP,4512669,3972363,2025-09-17T14:18:02.607695,Network,HTTP,Web + API Headless
XECHK,10.164.219.218,,10.164.118.182,,,TCP,3461989,3494121,2025-09-17T14:18:02.607695,Network,TCP,3-Tier
XECHK,10.165.116.35,,10.164.165.66,,,TCP,3113023,775844,2025-09-17T14:18:02.608703,Network,TCP,3-Tier
XECHK,2001:0db8:5526:d015:f8a5:f674:1a63:6186,,2001:0db8:1e05:544b:c208:011a:c11c:8973,,,ICMP,331948,610759,2025-09-17T14:18:02.608703,Network,ICMP,3-Tier
XECHK,10.164.145.206,,10.164.105.186,,,UDP,1752488,2793307,2025-09-17T14:18:02.608703,Network,UDP,3-Tier
XECHK,10.164.145.245,,10.164.105.55,,,ICMP,4017679,2035219,2025-09-17T14:18:02.608703,Network,ICMP,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:cb13:68b5,,2001:0db8:0401:9948:3509:44c1:a4aa:7a89,,,TLS,3911392,4476781,2025-09-17T14:18:02.608703,Network,TLS,3-Tier
XECHK,10.164.131.79,,10.164.105.226,,,TCP,3938571,2686511,2025-09-17T14:18:02.608703,Network,TCP,3-Tier
XECHK,10.164.145.95,,10.164.105.12,,,UDP,1224288,136262,2025-09-17T14:18:02.608703,Network,UDP,3-Tier
XECHK,2001:0db8:51e9:d825:2086:c500:9723:d5cc,,2001:0db8:80b9:05e0:3aa6:889d:6473:4e08,,,TLS,3186526,4779940,2025-09-17T14:18:02.608703,Network,TLS,3-Tier
XECHK,10.164.145.128,,10.164.105.242,,,TLS,4099050,4115614,2025-09-17T14:18:02.608703,Network,TLS,3-Tier
XECHK,10.164.77.44,,10.164.184.91,,,HTTPS,1544104,4547973,2025-09-17T14:18:02.608703,Network,HTTPS,Web + API Headless
XECHK,2001:0db8:1459:29f9:d6a4:a1fb:1151:1e12,,2001:0db8:a0dc:7a35:87fe:caa4:18d6:260e,,,TCP,1153562,1941604,2025-09-17T14:18:02.608703,Network,TCP,3-Tier
XECHK,10.164.55.182,,10.164.104.130,,,TCP,4053610,4092619,2025-09-17T14:18:02.608703,Network,TCP,3-Tier
XECHK,10.164.105.2,,10.100.135.106,,,ICMP,4494296,2405117,2025-09-17T14:18:02.608703,Network,ICMP,3-Tier
XECHK,2001:0db8:3900:0cce:8cd0:7d62:5bc8:dc74,,2001:0db8:347a:2c83:d806:1045:3150:36ca,,,HTTPS,2021593,1610242,2025-09-17T14:18:02.608703,Network,HTTPS,Web + API Headless
XECHK,10.165.116.65,,10.164.106.69,,,TCP,3406204,3850552,2025-09-17T14:18:02.608703,Network,TCP,3-Tier
XECHK,10.164.145.254,,10.164.105.77,,,TCP,265988,784539,2025-09-17T14:18:02.609703,Network,TCP,3-Tier
XECHK,2001:0db8:cc48:bf30:e04e:e729:c11c:c22e,,2001:0db8:730b:20c8:ad19:0ac5:1cbb:f3b6,,,ICMP,1437869,693821,2025-09-17T14:18:02.609703,Network,ICMP,3-Tier
XECHK,10.165.116.217,,10.164.106.201,,,TCP,357150,1927621,2025-09-17T14:18:02.609703,Network,TCP,3-Tier
XECHK,10.164.145.231,,10.164.105.228,,,TLS,623876,2352139,2025-09-17T14:18:02.609703,Network,TLS,3-Tier
XECHK,2001:0db8:5526:d015:f8a5:f674:5bd4:10d8,,2001:0db8:1e05:544b:c208:011a:804:a104,,,UDP,1209766,3341349,2025-09-17T14:18:02.609703,Network,UDP,3-Tier
XECHK,10.164.61.77,,10.164.104.146,,,HTTP,4534766,2782951,2025-09-17T14:18:02.609703,Network,HTTP,Web + API Headless
XECHK,10.164.145.194,,10.164.105.203,,,ICMP,4201154,2901479,2025-09-17T14:18:02.609703,Network,ICMP,3-Tier
XECHK,2001:0db8:6ff1:771f:0d96:65ce:dfca:3203,,2001:0db8:e5fe:8e6f:0353:51be:26eb:76db,,,TLS,4996527,3327986,2025-09-17T14:18:02.609703,Network,TLS,3-Tier
XECHK,10.164.145.8,,10.164.105.201,,,HTTP,2984960,4639416,2025-09-17T14:18:02.609703,Network,HTTP,Web + API Headless
XECHK,10.164.149.111,,10.164.105.170,,,HTTPS,2067570,616818,2025-09-17T14:18:02.609703,Network,HTTPS,Web + API Headless
XECHK,2001:0db8:8e45:4f9b:6e3d:ac56:4ef6:8933,,2001:0db8:c285:3184:b7cc:b01a:4efd:c28f,,,ICMP,2656689,3025972,2025-09-17T14:18:02.609703,Network,ICMP,3-Tier
XECHK,10.164.78.24,,10.164.105.114,,,TLS,1111749,732502,2025-09-17T14:18:02.609703,Network,TLS,3-Tier
XECHK,10.164.144.111,,10.164.105.143,,,TCP,751977,2969048,2025-09-17T14:18:02.609703,Network,TCP,3-Tier
XECHK,2001:0db8:5526:d015:f8a5:f674:a61b:2fa6,,2001:0db8:1e05:544b:c208:011a:651:c53d,,,TLS,3253298,710711,2025-09-17T14:18:02.609703,Network,TLS,3-Tier
XECHK,10.164.145.147,,10.164.105.176,,,UDP,2526272,2251759,2025-09-17T14:18:02.609703,Network,UDP,3-Tier
XECHK,10.165.111.38,,10.164.106.71,,,HTTP,645463,3029535,2025-09-17T14:18:02.609703,Network,HTTP,Web + API Headless
XECHK,2001:0db8:51e9:d825:2086:c500:fdd9:7e41,,2001:0db8:80b9:05e0:3aa6:889d:ea6c:641e,,,TCP,2555856,56968,2025-09-17T14:18:02.609703,Network,TCP,3-Tier
XECHK,10.164.145.86,,10.164.105.98,,,TLS,2808170,3612470,2025-09-17T14:18:02.609703,Network,TLS,3-Tier
XECHK,10.164.144.77,,10.164.105.243,,,HTTP,1490329,3340875,2025-09-17T14:18:02.609703,Network,HTTP,Web + API Headless
XECHK,2001:0db8:52b6:004a:a5f7:fa2a:fb65:9538,,2001:0db8:b9d8:9d72:7a99:1da8:a6da:7c1f,,,HTTP,3296378,3062172,2025-09-17T14:18:02.609703,Network,HTTP,Web + API Headless
XECHK,10.164.144.239,,10.164.105.152,,,UDP,4614766,225988,2025-09-17T14:18:02.609703,Network,UDP,3-Tier
XECHK,10.164.77.242,,10.164.105.113,,,ICMP,3432328,4188658,2025-09-17T14:18:02.609703,Network,ICMP,3-Tier
XECHK,2001:0db8:7730:33b6:c29f:8e52:7bea:9b0c,,2001:0db8:5347:bd88:b5e6:6b44:4eeb:815f,,,ICMP,3162628,620664,2025-09-17T14:18:02.609703,Network,ICMP,3-Tier
XECHK,10.164.77.254,,10.164.105.150,,,HTTPS,3509160,4560626,2025-09-17T14:18:02.609703,Network,HTTPS,Web + API Headless
XECHK,10.164.105.203,,10.164.104.180,,,HTTPS,713080,917657,2025-09-17T14:18:02.609703,Network,HTTPS,Web + API Headless
XECHK,2001:0db8:d8de:8da9:1692:01d0:b5c3:7f18,,2001:0db8:861f:52ba:e238:daf9:16ae:552a,,,HTTPS,3352436,2781834,2025-09-17T14:18:02.610703,Network,HTTPS,Web + API Headless
XECHK,10.164.66.28,,10.164.105.57,,,HTTPS,4869940,4825624,2025-09-17T14:18:02.610703,Network,HTTPS,Web + API Headless
XECHK,10.164.145.115,,10.164.105.119,,,HTTPS,4198411,1264740,2025-09-17T14:18:02.610703,Network,HTTPS,Web + API Headless
XECHK,2001:0db8:2bda:f8d3:236f:4063:f72d:c93,,2001:0db8:548b:87b5:d8a5:6c70:9742:3587,,,HTTP,973860,1188657,2025-09-17T14:18:02.610703,Network,HTTP,Web + API Headless
XECHK,10.164.145.80,,10.164.123.201,,,TLS,819121,3675802,2025-09-17T14:18:02.610703,Network,TLS,3-Tier
XECHK,10.164.11.82,,10.164.105.208,,,TCP,917600,1378902,2025-09-17T14:18:02.610703,Network,TCP,3-Tier
XECHK,2001:0db8:36cd:4f96:8b71:9042:5951:7ce2,,2001:0db8:683d:8728:fa20:8092:a977:51fd,,,HTTPS,3876191,1945145,2025-09-17T14:18:02.610703,Network,HTTPS,Web + API Headless
XECHK,10.164.163.162,,10.164.105.169,,,TCP,1655477,3771508,2025-09-17T14:18:02.610703,Network,TCP,3-Tier
XECHK,10.164.54.100,,10.164.180.53,,,TCP,853758,4503951,2025-09-17T14:18:02.610703,Network,TCP,3-Tier
XECHK,2001:0db8:579f:7d57:53a9:ecad:a6e7:bb49,,2001:0db8:7071:a608:1ca3:7545:ea44:64e6,,,TCP,4106289,4426994,2025-09-17T14:18:02.610703,Network,TCP,3-Tier
XECHK,10.164.145.153,,10.164.105.101,,,TLS,3841012,1447465,2025-09-17T14:18:02.610703,Network,TLS,3-Tier
XECHK,10.164.145.236,,10.164.105.22,,,TLS,2001493,2561913,2025-09-17T14:18:02.610703,Network,TLS,3-Tier
XECHK,2001:0db8:eb39:3fe9:c1cf:2858:bf21:5db8,,2001:0db8:6273:239c:1776:74af:c6e4:4860,,,HTTP,1156714,4822022,2025-09-17T14:18:02.610703,Network,HTTP,Web + API Headless
XECHK,10.164.162.109,,10.164.105.138,,,ICMP,4655144,1399969,2025-09-17T14:18:02.611701,Network,ICMP,3-Tier
XECHK,10.165.80.74,,10.164.106.216,,,TCP,80591,4065394,2025-09-17T14:18:02.611701,Network,TCP,3-Tier
XECHK,2001:0db8:7730:33b6:c29f:8e52:c494:63e7,,2001:0db8:5347:bd88:b5e6:6b44:d17a:fd6c,,,ICMP,3486760,3723498,2025-09-17T14:18:02.611701,Network,ICMP,3-Tier
XECHK,10.165.7.43,,10.164.106.204,,,TLS,2305833,1886323,2025-09-17T14:18:02.611701,Network,TLS,3-Tier
XECHK,10.164.145.44,,10.164.105.145,,,HTTP,4285151,949882,2025-09-17T14:18:02.611701,Network,HTTP,Web + API Headless
XECHK,2001:0db8:e8f6:920c:d894:f92c:8928:3a79,,2001:0db8:97ea:6f76:1df1:1f35:154d:bbd5,,,ICMP,4583343,1833462,2025-09-17T14:18:02.611701,Network,ICMP,3-Tier
XECHK,10.164.77.27,,10.164.105.168,,,TLS,3772828,2204853,2025-09-17T14:18:02.611701,Network,TLS,3-Tier
XECHK,10.164.145.221,,10.164.105.113,,,TCP,1987847,1760785,2025-09-17T14:18:02.611701,Network,TCP,3-Tier
XECHK,2001:0db8:36cd:4f96:8b71:9042:db38:b385,,2001:0db8:683d:8728:fa20:8092:4749:54fb,,,UDP,498129,4782330,2025-09-17T14:18:02.611701,Network,UDP,3-Tier
XECHK,10.164.137.137,,10.164.105.44,,,ICMP,2427303,4804654,2025-09-17T14:18:02.611701,Network,ICMP,3-Tier
XECHK,10.164.145.244,,10.164.105.253,,,TCP,3452919,497526,2025-09-17T14:18:02.611701,Network,TCP,3-Tier
XECHK,2001:0db8:51e9:d825:2086:c500:43f0:40f7,,2001:0db8:80b9:05e0:3aa6:889d:4ae0:7fd5,,,ICMP,2076839,3294412,2025-09-17T14:18:02.611701,Network,ICMP,3-Tier
XECHK,10.165.116.37,,10.164.106.69,,,HTTP,633676,781135,2025-09-17T14:18:02.611701,Network,HTTP,Web + API Headless
XECHK,10.164.145.132,,10.164.105.178,,,TLS,4094213,2745701,2025-09-17T14:18:02.611701,Network,TLS,3-Tier
XECHK,2001:0db8:e8f6:920c:d894:f92c:2fb0:144,,2001:0db8:97ea:6f76:1df1:1f35:b768:eab9,,,TCP,4483277,3336482,2025-09-17T14:18:02.611701,Network,TCP,3-Tier
XECHK,10.164.145.248,,10.164.105.55,,,TLS,2833495,4591373,2025-09-17T14:18:02.611701,Network,TLS,3-Tier
XECHK,10.164.144.145,,10.164.105.202,,,ICMP,406286,385597,2025-09-17T14:18:02.611701,Network,ICMP,3-Tier
XECHK,2001:0db8:eb39:3fe9:c1cf:2858:856:eb4e,,2001:0db8:6273:239c:1776:74af:50e3:3f9c,,,HTTP,5870,3588840,2025-09-17T14:18:02.611701,Network,HTTP,Web + API Headless
XECHK,10.164.145.177,,10.164.105.226,,,UDP,783192,3023751,2025-09-17T14:18:02.611701,Network,UDP,3-Tier
XECHK,10.164.145.22,,10.164.105.232,,,TCP,2562997,1964340,2025-09-17T14:18:02.612704,Network,TCP,3-Tier
XECHK,2001:0db8:03ae:2459:1e24:7537:30bb:2eb1,,2001:0db8:a92d:2447:79db:8e94:6d45:8e,,,HTTP,1113366,4980344,2025-09-17T14:18:02.612704,Network,HTTP,Web + API Headless
XECHK,10.164.145.133,,10.164.87.3,,,TCP,1108965,4007440,2025-09-17T14:18:02.612704,Network,TCP,3-Tier
XECHK,10.164.116.59,,10.164.104.188,,,TCP,3083530,2510535,2025-09-17T14:18:02.612704,Network,TCP,3-Tier
XECHK,2001:0db8:7730:33b6:c29f:8e52:442b:c3f4,,2001:0db8:5347:bd88:b5e6:6b44:2306:4924,,,HTTPS,71291,1376909,2025-09-17T14:18:02.612704,Network,HTTPS,Web + API Headless
XECHK,10.164.77.90,,10.164.105.161,,,HTTP,3711184,1822580,2025-09-17T14:18:02.612704,Network,HTTP,Web + API Headless
XECHK,10.164.192.230,,10.164.104.32,,,HTTP,3602173,2638447,2025-09-17T14:18:02.612704,Network,HTTP,Web + API Headless
XECHK,2001:0db8:7730:33b6:c29f:8e52:8dce:7edd,,2001:0db8:5347:bd88:b5e6:6b44:7f0f:2b22,,,HTTPS,2390288,225219,2025-09-17T14:18:02.612704,Network,HTTPS,Web + API Headless
XECHK,10.164.145.53,,10.164.100.131,,,TLS,457959,2007938,2025-09-17T14:18:02.612704,Network,TLS,3-Tier
XECHK,10.165.127.99,,10.164.106.164,,,HTTPS,3029311,2654965,2025-09-17T14:18:02.612704,Network,HTTPS,Web + API Headless
XECHK,2001:0db8:7730:33b6:c29f:8e52:d77b:c60f,,2001:0db8:5347:bd88:b5e6:6b44:5875:bb17,,,HTTP,612499,140200,2025-09-17T14:18:02.612704,Network,HTTP,Web + API Headless
XECHK,10.164.10.4,,10.164.202.237,,,HTTP,2403433,4203303,2025-09-17T14:18:02.612704,Network,HTTP,Web + API Headless
XECHK,10.164.77.109,,10.164.105.22,,,HTTPS,1280976,2327768,2025-09-17T14:18:02.612704,Network,HTTPS,Web + API Headless
XECHK,2001:0db8:8e45:4f9b:6e3d:ac56:2875:9eac,,2001:0db8:c285:3184:b7cc:b01a:4f8d:6809,,,HTTPS,3277893,4919591,2025-09-17T14:18:02.612704,Network,HTTPS,Web + API Headless
XECHK,10.164.116.80,,10.164.104.187,,,UDP,2051044,723405,2025-09-17T14:18:02.612704,Network,UDP,3-Tier
