application,source_ip,source_hostname,destination_ip,destination_hostname,protocol,port,bytes_in,bytes_out,timestamp,behavior,info,service_category,service_type,business_function,archetype
XECHK,10.164.105.254,,10.164.104.224,,TCP,,475453,1063169,2025-09-18T14:16:35.401277,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.3,,10.164.104.173,,UDP,,1467433,1276575,2025-09-18T14:16:35.455448,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.30,,10.164.94.38,,TCP,,1805000,3139220,2025-09-18T14:16:35.531801,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.31,,10.100.160.41,,HTTP,80,2803374,381772,2025-09-18T14:16:35.626575,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.32,,10.100.120.190,,HTTP,80,571606,1134507,2025-09-18T14:16:35.615399,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.32,,10.164.104.78,,TCP,,1917080,3552935,2025-09-18T14:16:35.620758,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.33,,10.164.131.42,,TCP,,1232193,469223,2025-09-18T14:16:35.346064,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.34,,10.100.160.116,,HTTPS,443,3865731,594765,2025-09-18T14:16:35.575354,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.35,,10.100.160.137,,TCP,,446715,391000,2025-09-18T14:16:35.615399,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.36,,10.164.104.113,,HTTP,80,2538243,4197650,2025-09-18T14:16:35.405285,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.36,,10.164.183.111,,HTTPS,443,2267345,1234490,2025-09-18T14:16:35.517685,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.37,,10.100.135.214,,HTTP,80,3572074,142710,2025-09-18T14:16:35.516685,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.37,,10.100.160.224,,UDP,,963201,1711812,2025-09-18T14:16:35.477955,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.37,,10.100.160.5,,HTTP,80,3234068,3691324,2025-09-18T14:16:35.620248,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.37,,10.100.160.80,,TCP,,789685,3815404,2025-09-18T14:16:35.391633,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.38,,10.164.105.145,,UDP,,1468788,662634,2025-09-18T14:16:35.326191,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.4,,10.164.104.40,,UDP,,4647285,941903,2025-09-18T14:16:35.563891,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.40,,10.100.160.75,,HTTPS,443,612389,1871289,2025-09-18T14:16:35.392633,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.42,,10.164.104.247,,HTTP,80,2431872,4638067,2025-09-18T14:16:35.482466,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.46,,10.100.160.86,,HTTP,80,2081977,2238328,2025-09-18T14:16:35.322798,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.48,,10.100.144.48,,HTTP,80,2828492,196189,2025-09-18T14:16:35.571837,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.48,,10.164.104.46,,UDP,,1818067,1048837,2025-09-18T14:16:35.579866,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.52,,10.164.104.54,,HTTPS,443,4255381,4139287,2025-09-18T14:16:35.489501,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.55,,10.164.104.67,,HTTP,80,4889407,1028019,2025-09-18T14:16:35.582385,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.56,,10.100.160.79,,UDP,,3728845,2555420,2025-09-18T14:16:35.622055,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.56,,10.100.90.109,,HTTP,80,3884263,3616433,2025-09-18T14:16:35.568067,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.56,,10.164.104.26,,HTTP,80,4389453,583187,2025-09-18T14:16:35.627704,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.57,,10.164.94.60,,UDP,,1734746,4344536,2025-09-18T14:16:35.346064,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.6,,10.100.160.220,,HTTP,80,1277517,1972336,2025-09-18T14:16:35.492502,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.60,,10.164.104.6,,TCP,,1690205,1094825,2025-09-18T14:16:35.339551,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.61,,10.164.104.207,,HTTPS,443,296838,2901362,2025-09-18T14:16:35.401277,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.64,,10.100.146.137,,HTTP,80,1127638,2643862,2025-09-18T14:16:35.487502,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.67,,10.100.160.228,,UDP,,1181700,4042271,2025-09-18T14:16:35.448084,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.67,,10.164.104.100,,UDP,,2915615,4726331,2025-09-18T14:16:35.620758,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.68,,10.164.104.85,,HTTPS,443,3519886,3768813,2025-09-18T14:16:35.627704,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.68,,10.164.119.202,,UDP,,4139829,958489,2025-09-18T14:16:35.425881,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.68,,10.164.32.7,,HTTPS,443,4382170,1202491,2025-09-18T14:16:35.494502,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.70,,10.100.160.75,,HTTPS,443,3263186,2890583,2025-09-18T14:16:35.610880,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.71,,10.100.160.43,,UDP,,2216406,1249994,2025-09-18T14:16:35.535801,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.71,,10.100.160.63,,HTTPS,443,710278,4475890,2025-09-18T14:16:35.366462,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.72,,10.100.160.188,,HTTP,80,3216391,4593466,2025-09-18T14:16:35.546238,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.72,,10.164.104.137,,TCP,,1632691,2807915,2025-09-18T14:16:35.367461,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.73,,10.100.160.145,,HTTPS,443,286113,3728763,2025-09-18T14:16:35.400148,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.76,,10.100.117.29,,HTTP,80,811901,2501601,2025-09-18T14:16:35.537802,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.78,,10.100.160.230,,TCP,,2545895,3681029,2025-09-18T14:16:35.558890,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.79,,10.164.104.82,,UDP,,4214650,1852380,2025-09-18T14:16:35.351063,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.81,,10.100.160.25,,UDP,,2698437,682258,2025-09-18T14:16:35.419616,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.81,,10.164.104.11,,HTTP,80,370526,410009,2025-09-18T14:16:35.431395,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.83,,10.164.104.199,,HTTP,80,3444621,796729,2025-09-18T14:16:35.422272,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.86,,10.164.104.184,,HTTPS,443,1688531,623227,2025-09-18T14:16:35.571837,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.86,,10.164.104.207,,TCP,,1687880,2362656,2025-09-18T14:16:35.353064,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.89,,10.164.104.181,,HTTP,80,658253,1707742,2025-09-18T14:16:35.401277,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.90,,10.100.86.192,,UDP,,3322337,1581889,2025-09-18T14:16:35.481466,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.92,,10.100.160.1,,UDP,,511565,173183,2025-09-18T14:16:35.492502,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.92,,10.164.104.180,,TCP,,4092522,1952016,2025-09-18T14:16:35.349064,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.94,,10.100.160.191,,UDP,,2593350,4125869,2025-09-18T14:16:35.494850,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.94,,10.164.104.100,,HTTP,80,2239600,3045869,2025-09-18T14:16:35.586604,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.105.95,,10.164.104.20,,TCP,,4983702,4253793,2025-09-18T14:16:35.329191,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.106.162,,10.164.105.214,,HTTP,80,2514379,4342019,2025-09-18T14:16:35.534801,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.106.167,,10.164.104.244,,HTTPS,443,2348012,2821182,2025-09-18T14:16:35.622055,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.106.3,,10.164.104.195,,TCP,,2680423,931283,2025-09-18T14:16:35.465087,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.106.41,,10.164.104.11,,HTTPS,443,1219212,4286005,2025-09-18T14:16:35.571837,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.107.124,,10.164.105.66,,UDP,,1057860,2452563,2025-09-18T14:16:35.606881,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.107.171,,10.164.116.55,,HTTPS,443,960704,1640678,2025-09-18T14:16:35.393635,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.107.229,,10.164.26.152,,HTTP,80,2814581,1671643,2025-09-18T14:16:35.626575,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.108.152,,10.164.105.111,,HTTPS,443,4319315,94094,2025-09-18T14:16:35.533801,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.109.206,,10.164.105.161,,TCP,,655717,1067167,2025-09-18T14:16:35.400772,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.11.13,,10.100.160.174,,HTTP,80,3383300,854349,2025-09-18T14:16:35.482466,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.11.142,,10.164.108.132,,HTTP,80,3898021,4768940,2025-09-18T14:16:35.364458,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.11.216,,10.164.105.42,,TCP,,1592856,1991357,2025-09-18T14:16:35.591956,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.11.4,,10.164.108.231,,UDP,,1178888,2869997,2025-09-18T14:16:35.613397,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.11.43,,10.164.47.209,,UDP,,17921,136745,2025-09-18T14:16:35.458449,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.11.82,,10.164.105.208,,TCP,,917600,1378902,2025-09-18T14:16:35.336382,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.110.101,,10.164.105.114,,UDP,,533830,1212353,2025-09-18T14:16:35.530802,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.111.117,,10.164.105.142,,TCP,,624191,1592961,2025-09-18T14:16:35.481466,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.111.157,,10.164.105.154,,UDP,,3207941,1529623,2025-09-18T14:16:35.571837,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.111.158,,10.164.105.36,,HTTP,80,1269720,4422752,2025-09-18T14:16:35.452449,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.111.217,,10.164.105.151,,TCP,,2602971,2848243,2025-09-18T14:16:35.329191,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.111.237,,10.164.105.228,,UDP,,2963339,4908770,2025-09-18T14:16:35.450451,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.111.76,,10.164.105.72,,UDP,,3435036,2614076,2025-09-18T14:16:35.424389,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.112.11,,10.164.105.254,,HTTPS,443,1331859,3052797,2025-09-18T14:16:35.329191,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.112.98,,10.164.65.194,,UDP,,2108936,4378424,2025-09-18T14:16:35.608882,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.113.193,,10.164.105.133,,HTTPS,443,3903025,4297365,2025-09-18T14:16:35.370204,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.114.154,,10.164.105.117,,HTTP,80,3071449,1802273,2025-09-18T14:16:35.484496,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.114.191,,10.164.105.200,,HTTPS,443,3791896,4226705,2025-09-18T14:16:35.328191,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.114.214,,10.164.105.181,,HTTPS,443,3371295,338905,2025-09-18T14:16:35.569065,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.114.244,,10.164.148.160,,HTTP,80,2659649,1817393,2025-09-18T14:16:35.609880,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.115.118,,10.164.105.58,,TCP,,1712848,3075819,2025-09-18T14:16:35.430398,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.115.118,,10.164.113.194,,TCP,,3347868,2670691,2025-09-18T14:16:35.529194,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.115.132,,10.164.17.195,,UDP,,36031,969475,2025-09-18T14:16:35.574349,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.115.216,,10.164.105.218,,UDP,,1092218,3995981,2025-09-18T14:16:35.609880,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.115.72,,10.164.195.16,,UDP,,1211505,2835021,2025-09-18T14:16:35.529194,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.115.83,,10.164.163.97,,HTTPS,443,1675693,1642001,2025-09-18T14:16:35.400772,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.116.10,,10.164.104.46,,HTTPS,443,1023725,4964031,2025-09-18T14:16:35.442577,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.116.100,,10.164.209.136,,UDP,,4155080,1561025,2025-09-18T14:16:35.418616,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.116.101,,10.164.104.61,,HTTPS,443,134446,272841,2025-09-18T14:16:35.505410,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.116.103,,10.164.104.199,,UDP,,4691916,1662054,2025-09-18T14:16:35.351063,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.116.103,,10.164.104.211,,HTTPS,443,3997836,2633155,2025-09-18T14:16:35.347063,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.116.105,,10.164.104.195,,HTTPS,443,909670,9963,2025-09-18T14:16:35.579866,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.116.105,,10.164.104.233,,HTTPS,443,584325,1585444,2025-09-18T14:16:35.578358,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.116.109,,10.164.171.111,,HTTPS,443,3065757,3373852,2025-09-18T14:16:35.563891,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.116.112,,10.164.104.171,,HTTPS,443,1739726,4979072,2025-09-18T14:16:35.604369,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.116.112,,10.164.85.241,,TCP,,2767854,4950929,2025-09-18T14:16:35.535801,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.116.121,,10.164.104.86,,TCP,,2766793,3453329,2025-09-18T14:16:35.326191,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.116.124,,10.164.104.239,,TCP,,2299925,1081778,2025-09-18T14:16:35.385630,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.116.127,,10.164.104.234,,HTTP,80,4119316,184388,2025-09-18T14:16:35.395140,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.116.133,,10.164.104.225,,HTTP,80,2535401,4199929,2025-09-18T14:16:35.376719,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.116.136,,10.164.104.40,,HTTP,80,1305722,2098482,2025-09-18T14:16:35.383733,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.116.136,,10.164.104.91,,HTTPS,443,2940552,295349,2025-09-18T14:16:35.563891,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.116.140,,10.164.104.175,,TCP,,3278083,1727689,2025-09-18T14:16:35.506410,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.116.141,,10.164.14.196,,UDP,,545716,2166146,2025-09-18T14:16:35.547237,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.116.141,,10.164.237.140,,HTTPS,443,4530219,4387397,2025-09-18T14:16:35.519685,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.116.142,,10.164.104.23,,TCP,,2538631,1956619,2025-09-18T14:16:35.576354,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
